mortality_trend,cohort_effect,smoking_index,crude_rate,premium_band,postcode_score,tenure_months,marketing_segment,contact_recency,web_logins,paperless_score,call_centre_index,app_sessions,survey_score,annuity_60,life_exp_60,survival_to_80
0.3978,-0.1901,0.7361,0.093,-6.199,-1.419,-2.474,-10.958,1.783,-16.972,10.34,1.561,1.384,11.342,0.2958,-0.6789,0.9404
0.5022,-0.2879,1.1325,-1.499,1.258,-0.924,8.334,13.614,-0.982,-5.156,-17.353,-5.237,-7.885,8.132,0.4086,-0.7669,1.5088
-0.1963,-0.3402,-1.042,-1.607,-8.086,-7.607,-10.027,0.944,2.972,7.185,-11.435,-2.552,4.193,-12.839,-0.4602,1.0795,-1.3015
-1.4465,-0.1653,-0.311,4.827,-11.899,10.69,5.296,10.33,-11.727,-5.7,8.853,3.214,3.681,5.862,-1.7694,0.0883,-2.0486
0.9508,1.6355,-0.0825,0.628,-2.92,1.839,-4.969,7.873,1.726,2.846,0.799,5.076,13.487,-9.738,2.9394,1.7102,0.3296
0.7304,0.2558,2.3465,-9.447,14.291,3.29,-19.812,-0.819,1.266,3.662,-9.457,5.469,-1.293,1.58,1.1438,0.3718,2.968
-1.3967,0.3966,-0.5212,-2.559,3.161,7.781,-7.637,-12.876,-0.826,11.051,8.898,-11.512,10.829,-5.675,-1.5247,0.9835,-2.1769
-1.5568,0.977,-0.7208,1.105,9.696,-7.755,7.305,3.718,4.287,5.54,2.823,3.703,6.999,-0.652,-1.543,1.8063,-2.6018
0.8003,0.2776,-0.9095,-1.088,-8.774,-8.644,-15.183,-4.711,-5.711,-7.263,6.78,6.919,-11.144,-5.643,1.2875,1.4505,-0.6588
0.4415,0.442,-0.3666,3.822,-3.215,-0.933,-4.875,-0.808,2.531,8.944,-1.967,-8.607,17.802,1.448,0.9789,0.7821,-0.1395
0.7708,0.9436,0.7773,-4.142,7.523,-12.189,1.12,-5.882,-3.599,-16.329,4.602,3.29,-6.027,-0.557,1.8444,0.4424,1.2465
-0.4733,-0.2881,1.1926,9.548,6.471,4.085,-3.29,-9.326,-4.882,0.598,7.868,-17.901,-3.697,-1.983,-0.7859,-0.7303,0.9234
1.4336,-0.1834,0.3448,-7.1,-12.463,-5.94,4.961,5.489,9.654,2.696,-5.645,0.728,-6.08,-0.354,1.461,-0.5281,0.7476
-0.2363,-1.1616,0.0063,1.819,4.126,6.557,-1.904,-7.207,3.704,9.456,-7.935,-4.278,-4.544,-7.578,-1.1355,-1.1464,-0.1791
1.7464,0.3698,0.3406,-4.787,-0.619,4.324,-2.59,2.137,-13.431,-0.839,-8.878,10.21,-10.12,0.529,2.5913,0.0946,0.5936
0.4344,0.58,-0.4135,-3.086,-7.393,-2.834,-0.62,-14.915,3.202,-4.362,2.574,6.639,-0.886,8.08,0.9739,1.0158,-0.2662
0.6258,-3.2469,0.2866,4.613,0.984,-20.225,-5.098,6.041,-13.929,4.75,7.184,3.483,6.948,-2.466,-2.4556,-3.5856,0.6241
1.9445,-1.1637,-0.9838,-1.849,-12.73,-12.617,-7.584,-9.058,-0.574,-6.244,7.148,-1.195,2.544,2.559,0.7226,0.1426,-0.8113
-1.0114,-0.976,-2.2302,-2.232,-2.935,-2.246,1.154,10.493,2.958,14.811,-12.477,21.85,1.979,-0.289,-1.6844,3.0118,-3.4673
0.7322,0.7517,0.3918,1.705,3.672,11.088,7.036,10.122,-10.616,-3.775,-8.55,-6.136,12.088,4.134,1.6205,0.4172,0.7928
0.2382,-0.5465,0.0565,-0.062,16.276,-8.895,5.922,-1.036,1.799,-1.498,7.699,-14.565,20.556,4.663,-0.1079,-0.603,0.3031
-0.593,-0.7209,1.8214,0.699,-0.598,-6.119,8.291,9.071,2.167,-7.406,-0.312,0.539,-2.735,17.108,-1.2111,-1.0049,1.5259
-0.4829,-0.0953,0.981,4.525,-2.018,3.306,-0.948,4.711,2.419,-2.232,-2.719,-6.299,-0.873,-3.387,-0.5942,-0.6085,0.6659
0.5424,-0.6238,-1.3809,2.102,-1.148,0.082,23.31,10.374,-2.401,0.979,-19.033,-2.956,4.038,-1.751,0.0316,1.4089,-1.2381
-0.7234,-0.0672,0.258,-2.387,-13.535,-3.098,-9.989,-0.654,-2.396,-10.859,-6.22,2.294,7.478,-14.914,-0.8822,-0.1309,-0.4347
-0.7331,0.3891,0.4841,-0.369,-7.648,1.431,-3.117,-0.676,4.858,0.112,7.374,1.48,-3.941,1.412,-0.6186,0.074,-0.2502
-1.6148,-1.7631,-1.0981,3.913,1.179,-3.418,-3.621,-4.62,9.43,17.253,3.726,-9.123,9.994,0.537,-2.4393,-0.3015,-3.1404
-0.6494,-1.1118,-0.7354,-3.134,-11.285,-0.305,-6.317,-4.156,-7.75,3.304,12.012,-0.071,-5.382,1.241,-1.442,-0.1944,-1.3721
-1.5832,-0.6291,-2.332,0.685,-2.835,-1.282,-7.206,-1.685,7.994,-2.888,-15.28,1.629,-4.438,2.536,-2.1839,3.6622,-4.4002
-1.4214,-0.7518,-0.3074,0.261,9.711,16.836,-2.21,10.613,4.729,3.368,-3.991,-9.171,8.545,12.646,-1.9805,-0.4671,-1.8819
0.3348,0.2789,0.3121,2.777,2.435,-18.878,7.623,-6.983,-12.194,-10.533,-6.511,7.06,5.548,6.378,0.6171,0.0755,0.5904
-1.3216,-0.7823,-1.1039,0.346,10.619,-6.549,2.796,3.089,-5.147,14.954,-15.764,2.721,-14.599,-1.151,-1.9141,0.6678,-2.6295
1.0043,0.7533,-2.0175,-2.662,-2.393,4.618,-20.981,-10.159,-12.466,0.134,-3.269,9.19,4.856,-0.836,2.0807,4.316,-1.8359
1.6772,0.5301,-0.2016,14.003,-0.647,-21.28,6.082,-4.624,-6.173,4.03,-0.634,8.642,6.537,-2.536,2.7834,0.7284,0.091
-1.8422,-0.4977,0.0366,-2.214,10.46,-9.975,-2.972,2.515,6.641,5.197,-2.791,3.571,-3.111,4.673,-2.2639,-0.5418,-2.3144
-0.2848,-0.1979,-0.847,1.76,-7.812,-4.692,8.659,-11.874,-9.53,4.898,1.836,-19.478,1.918,-9.393,-0.4275,0.8491,-1.1147
0.5823,-1.0831,0.4009,-5.727,2.182,-2.271,1.789,0.333,1.335,-9.148,-5.198,2.445,-7.286,-10.39,-0.4098,-1.3254,0.7625
0.4013,-0.2784,0.7869,5.577,8.85,0.173,-23.966,-5.512,-2.771,6.793,-2.638,2.84,-3.187,3.55,0.1587,-0.6981,1.0793
-0.9975,-0.8915,0.1569,-7.271,-5.367,-12.64,14.752,-17.661,9.238,-18.099,-1.918,-3.012,7.021,1.509,-1.5974,-1.0466,-0.8006
1.3475,0.2983,-1.1816,0.951,6.406,-0.793,-0.686,-1.905,9.664,-2.714,-8.58,8.294,-1.197,2.851,1.952,1.9775,-0.8679
-0.0113,0.5854,0.0437,5.211,-4.882,2.529,9.389,-0.062,-6.67,12.562,13.366,-6.962,-7.738,11.28,0.4692,0.5542,0.0272
-1.169,0.6359,-0.0175,-1.344,-5.372,-6.037,-11.026,-3.619,-1.741,5.284,-29.311,10.252,0.959,3.489,-1.1889,0.6991,-1.2515
0.7248,0.673,-1.4848,-1.463,-3.327,-2.158,-18.439,-5.536,1.228,5.243,4.088,-3.862,2.293,-13.448,1.5332,2.8188,-1.2896
0.6242,-0.751,1.4763,-5.416,-2.4,2.983,-5.108,1.68,8.362,-1.464,4.561,-5.727,-12.897,-9.381,-0.0867,-1.1891,1.9964
-0.6289,0.0073,1.3255,-2.944,-7.535,-2.619,-8.129,-17.609,-4.091,3.964,-2.951,15.645,-1.661,10.459,-0.7234,-0.4852,0.8776
0.9227,0.6117,-0.2574,-2.169,-2.422,-2.196,5.324,5.546,4.752,-4.187,0.409,-10.802,7.753,-0.767,1.7807,0.852,0.0229
-0.4879,-1.1515,-0.3978,4.286,7.744,-5.125,-16.457,-1.581,-7.031,2.727,-1.328,-2.044,6.852,0.277,-1.3678,-0.7139,-0.8443
-0.0482,1.9729,-0.0693,-4.624,7.246,6.262,-20.545,3.798,10.874,3.705,7.377,6.408,-11.093,-4.556,1.5163,2.1394,-0.0663
-0.5954,-0.4132,-0.865,0.964,10.508,7.629,4.468,-5.242,5.608,-8.076,6.162,-15.195,3.054,8.322,-0.9725,0.6658,-1.4817
-1.2107,-0.3692,-0.4291,3.818,17.2,-0.535,-11.564,-1.701,1.227,18.097,2.108,0.127,-8.91,-16.678,-1.5787,0.0863,-1.7465
0.5863,-1.1304,-0.4677,0.023,-3.323,-7.918,13.31,4.868,18.542,5.147,14.625,2.663,-10.744,-3.908,-0.3662,-0.6519,-0.2588
1.105,-0.5838,0.244,8.92,7.228,-3.224,4.17,-0.359,-2.8,9.24,-4.101,-0.464,-4.836,-10.819,0.6727,-0.7235,0.6702
-0.5426,-0.9094,1.1973,-2.406,13.889,7.484,11.104,6.828,-3.511,13.185,-1.064,-6.01,9.253,4.231,-1.2471,-1.3884,0.7779
1.3139,-0.3689,-0.1169,-1.151,6.47,0.636,-3.565,-21.297,-0.816,-3.145,-15.941,6.402,-8.071,-2.307,1.121,-0.2311,0.2071
-0.305,-1.2645,-0.807,-5.651,8.214,8.333,-5.765,7.632,-5.718,0.67,-9.433,10.566,-7.386,3.265,-1.2575,-0.2743,-1.1202
1.0119,0.3967,-0.5079,-1.244,11.814,1.075,-1.33,4.873,21.621,-8.235,-5.911,-8.942,7.95,-4.747,1.6904,0.9318,-0.1873
-0.1945,-0.0583,-0.4854,9.302,10.62,7.45,3.308,11.791,-2.231,11.285,4.381,1.151,-0.205,2.287,-0.2805,0.4767,-0.6471
-0.2293,1.133,-0.1243,-0.655,-6.784,11.2,5.103,-6.572,7.357,-1.093,-13.304,-4.562,11.504,-15.604,0.6295,1.2518,-0.3339
-1.0544,-1.9927,-0.8222,-7.194,-14.27,-0.16,14.927,-0.895,-6.739,11.237,5.741,13.739,2.035,-2.307,-2.2398,-0.9544,-2.0089
-0.481,-0.8279,1.7132,6.925,-9.737,-2.475,19.27,13.191,6.658,1.102,-5.173,-9.105,6.666,0.543,-1.1008,-1.1782,1.5001
-0.7275,0.0574,2.4789,-8.516,-7.801,7.511,-6.745,-4.457,4.756,0.436,-7.663,-14.291,-4.656,-9.032,-0.8935,0.2656,2.0693
0.3673,-1.0188,0.1343,1.21,17.593,-10.413,0.692,1.637,-9.962,16.342,-15.92,14.395,-6.651,4.851,-0.5027,-1.151,0.3329
0.0827,-0.5486,-0.4401,-0.269,-4.106,11.346,10.494,2.184,-11.615,-0.312,-7.616,6.323,-2.957,-4.815,-0.3582,-0.158,-0.4037
-0.6015,1.7802,-0.0892,-3.066,-2.798,7.274,-7.851,-7.644,2.696,0.472,1.521,11.794,-5.777,10.076,0.3723,1.8753,-0.6663
-0.3059,0.1977,-0.9853,1.134,-6.908,5.512,2.4,-5.943,12.114,11.069,-6.956,1.135,-7.26,-1.587,-0.1788,1.3784,-1.3053
-2.5748,-0.1483,-0.6436,1.377,-3.842,12.376,-18.986,0.232,14.083,1.771,0.452,0.969,6.463,2.459,-3.1206,0.6049,-4.4801
-1.075,0.4748,0.4559,-3.341,14.546,-4.833,0.612,-3.956,-5.163,2.153,14.271,-1.645,-13.294,-9.775,-1.0762,0.1546,-0.5752
0.1879,-0.2137,-0.0223,7.269,-13.891,-5.443,-13.725,-9.755,1.208,7.719,1.583,8.496,-1.559,17.082,0.0049,-0.2296,0.0974
-0.8868,0.0055,0.0315,3.46,-1.238,12.574,15.432,-0.279,-0.992,4.9,5.175,-0.925,5.053,-4.578,-1.0422,-0.0255,-0.8139
-0.503,-0.4588,-0.2567,-1.795,7.105,4.325,-2.282,-4.019,-4.281,-4.85,1.574,2.141,-3.83,8.479,-0.9376,-0.2268,-0.6864
1.008,-0.2701,-0.5401,-2.57,4.319,-8.74,2.108,2.885,-11.307,15.455,1.188,0.636,1.365,-7.512,0.936,0.3143,-0.1384
0.1344,-0.4129,-0.0329,-0.498,4.599,13.383,-15.824,1.427,5.618,-0.413,18.631,0.81,-15.762,7.98,-0.2119,-0.3789,0.0537
-1.7204,-1.1903,-0.2178,0.885,7.222,-16.06,11.863,-0.834,9.882,-16.147,-0.56,-4.905,1.405,-1.522,-2.4335,-0.9947,-2.3339
0.8358,0.3298,-1.301,-2.199,9.039,13.298,2.475,-2.39,-3.094,0.355,3.584,14.991,3.777,0.853,1.3361,2.1637,-1.1005
1.657,1.7519,1.4573,-6.993,15.657,-9.757,-10.835,-6.854,-5.946,-2.578,4.37,7.976,3.128,4.813,4.2733,1.325,1.9604
0.2257,-1.7672,-0.1694,-12.004,19.552,9.327,12.48,-5.486,5.549,1.418,12.448,9.423,-0.819,-8.351,-1.2809,-1.6231,0.012
-1.5903,0.5208,0.84,1.76,7.414,-2.306,-0.772,-10.718,4.785,3.242,11.94,4.062,-7.388,-4.878,-1.8025,-0.0291,-1.0042
-1.0382,1.276,0.6469,4.466,12.956,4.164,4.637,-1.033,-3.204,-5.502,-8.677,-7.017,14.536,4.201,-0.5744,0.825,-0.4085
-0.6922,0.0737,-0.231,0.33,-1.066,2.563,-6.831,7.98,5.72,0.753,6.242,-4.58,-4.194,33.171,-0.8066,0.3009,-0.8563
1.1269,0.1945,0.3987,-3.563,10.748,-0.8,-6.835,3.959,6.69,7.401,-6.16,-5.689,-3.093,-8.436,1.6128,-0.178,0.8005
-0.2623,0.0601,-0.7239,0.762,1.437,-7.955,-8.101,-4.991,-2.147,-7.879,-1.447,-3.959,6.29,-8.253,-0.2634,0.9559,-0.9704
-1.0436,-0.6721,-1.5091,2.326,4.397,1.602,-0.262,-8.088,-6.775,2.442,2.583,0.528,1.502,-2.324,-1.5501,1.6841,-2.7
-1.1694,-2.4212,-0.2581,2.503,5.591,-5.333,2.944,-6.021,14.634,17.673,21.45,-3.634,8.121,-3.148,-2.4308,-2.1239,-1.5007
-2.4473,-0.183,1.028,1.477,-16.287,-14.339,-10.197,-6.521,-4.894,-3.886,-7.274,-16.658,0.213,-5.331,-2.9398,-0.7168,-2.382
0.1977,0.6914,1.6264,3.386,8.908,-7.638,-3.208,-5.584,-0.21,-10.047,-5.658,1.997,-6.601,-10.285,0.8303,0.2615,1.9023
0.2015,-2.0326,0.5286,1.37,-6.312,-13.064,12.396,0.667,-19.088,-9.972,0.593,-2.144,-5.259,20.043,-1.4591,-2.401,0.701
-0.3034,-1.1399,1.2094,-6.767,8.349,12.213,7.613,6.899,-1.273,6.12,0.962,-7.117,4.22,7.912,-1.1711,-1.7298,1.0396
1.1519,-0.0411,0.9291,-3.171,0.023,-9.723,-6.436,-7.935,-16.2,-5.372,11.625,-16.002,21.35,4.878,1.2908,-0.4799,1.4674
-0.324,1.4501,-0.4346,2.617,-16.697,-1.995,-3.532,-4.335,-9.788,5.372,-0.98,-4.882,17.194,1.268,0.6481,1.9478,-0.7903
-0.4264,0.539,-0.1008,11.156,0.588,2.562,-13.064,-5.641,-1.19,11.608,-2.225,13.46,-17.804,3.744,-0.1416,0.5985,-0.4336
1.1418,-1.9226,-2.4646,1.901,2.847,23.239,-2.887,-1.726,-0.116,5.494,14.372,-17.098,-5.48,0.751,-0.7177,2.6723,-2.3143
-1.2023,2.3199,0.9088,7.259,-12.464,20.882,-5.039,-2.769,-0.472,-2.148,9.097,-3.651,1.688,-1.222,-0.4479,1.8655,-0.2911
0.2721,0.2533,-0.4531,-2.55,-10.264,1.132,-12.525,0.801,2.368,-4.694,7.981,-11.448,-0.792,3.797,0.6194,0.7189,-0.3656
0.4446,-0.8316,-0.3092,1.398,2.258,5.269,10.417,1.766,-8.195,-11.234,-2.568,-15.528,-10.371,0.062,-0.2526,-0.5184,-0.0705
-1.1245,-1.3046,-0.4218,0.45,-2.928,1.974,1.914,8.697,0.745,16.228,9.947,-4.064,0.756,12.403,-1.8996,-0.8941,-1.5606
1.2702,0.2084,-0.7397,0.069,1.86,6.548,-10.069,2.49,-0.798,-4.249,-0.163,1.79,-7.738,-9.87,1.7692,1.0435,-0.4709
0.7311,-2.3821,-1.1355,3.092,2.741,13.554,8.246,-1.962,10.096,-0.49,2.6,12.55,-2.413,9.531,-1.5242,-0.8668,-0.8814
-0.1876,-1.0698,0.5034,5.147,0.104,-20.36,7.789,-15.775,11.258,1.381,-11.927,10.637,0.996,-3.896,-1.0056,-1.4794,0.4278
0.5219,0.1312,0.4034,12.561,4.948,5.728,8.112,8.192,4.758,2.352,-5.258,-7.627,13.147,2.895,0.7286,-0.1532,0.7084
-0.815,0.1297,0.3224,0.814,-0.139,1.902,-15.477,13.184,14.082,-4.142,-4.645,6.858,2.302,-8.012,-0.8403,-0.1298,-0.3741
-1.3336,0.7848,-1.3231,-0.961,-6.355,8.247,15.874,9.657,3.045,-2.744,-2.555,6.854,-1.114,7.18,-1.3094,2.7277,-2.9577
0.453,0.0604,0.0381,-8.289,-5.484,5.752,1.904,10.058,-13.552,-8.317,-8.864,8.578,-5.313,-11.145,0.576,-0.0177,0.3524
0.8074,0.223,-1.0866,-9.42,-14.917,0.612,-5.48,0.933,-9.891,-6.947,-4.459,2.177,-3.723,-18.338,1.2117,1.6546,-0.8412
0.0593,-0.179,-1.473,3.319,11.586,-1.973,4.347,9.189,2.355,2.585,0.726,6.227,8.128,-21.222,-0.0626,1.9243,-1.6277
1.0502,0.7708,0.1381,-7.382,-14.943,-6.992,5.47,-8.872,4.782,8.826,-1.773,3.974,-6.339,24.59,2.0754,0.7002,0.548
-0.4491,0.0472,1.2996,-3.386,5.223,4.064,-3.87,2.237,12.277,-0.266,2.803,-2.495,-6.642,-1.931,-0.5033,-0.4087,1.0628
1.901,-0.8406,-0.082,6.545,0.929,5.48,-1.253,8.259,-4.139,-7.38,-11.838,-20.744,-7.495,-0.097,1.1432,-0.8057,0.1174
0.2101,0.3043,-0.8691,-2.385,-9.384,-3.425,-2.767,6.537,-10.01,12.069,-9.113,-1.19,-0.441,-5.929,0.5279,1.3827,-0.8027
-0.8344,-1.5631,-1.0111,1.862,-1.692,-5.294,-1.582,-8.579,-11.294,-1.549,7.372,-1.851,9.529,-6.174,-1.8414,-0.274,-1.8841
1.0869,-1.1174,0.4988,-4.07,7.191,0.436,4.711,-7.889,6.186,9.112,-5.074,2.42,-8.883,1.855,-0.0052,-1.4392,0.9829
-0.1403,0.1125,0.4927,7.756,4.011,2.936,8.126,2.911,-16.484,0.099,7.622,32.229,-4.734,-12.759,-0.1236,-0.2452,0.3779
1.4522,-1.1539,-0.0285,13.44,-8.217,16.584,-5.369,0.825,10.929,-1.011,3.855,-4.537,-12.934,2.173,0.3832,-1.1776,0.3678
-0.1709,-0.9965,-1.6764,9.674,-16.77,2.108,-7.594,4.761,-11.295,8.806,8.639,-0.48,4.698,5.52,-0.9632,1.619,-1.9331
1.518,0.4842,0.8601,-0.292,-8.096,-12.708,1.385,3.674,2.83,-4.623,-3.378,-11.843,5.307,1.4,2.4258,0.034,1.3538
1.9006,0.1019,1.119,-1.003,-0.31,10.599,-8.287,2.752,3.759,-5.731,15.007,-8.777,2.346,-7.677,2.4253,-0.4397,1.5578
0.2349,0.331,-1.3789,-0.855,6.023,15.013,-2.972,-8.547,-11.18,-11.645,-11.403,10.686,6.847,6.623,0.6003,2.3282,-1.3313
-0.2917,-0.3826,1.1772,-3.834,2.686,12.347,-7.194,-3.855,1.219,-3.762,8.332,5.227,-11.015,-10.707,-0.6247,-0.8869,1.048
0.1853,0.3074,-0.4718,-6.425,0.078,1.337,3.922,19.449,18.103,7.985,-3.657,-12.381,10.932,10.999,0.4746,0.8239,-0.4428
0.0111,0.6408,-0.0245,-8.026,-1.892,6.682,-10.413,6,10.195,-2.3,16.147,-0.201,-6.188,-17.428,0.4988,0.7017,0.0138
-0.4897,-0.6634,-0.8348,-2.416,9.048,11.069,6.368,-1.025,5.043,-5.806,10.343,-6.05,0.071,-15.337,-1.0809,0.3431,-1.344
-2.0287,0.5285,1.3456,-5.099,-12.912,-3.447,12.277,-2.736,6.963,1.771,1.076,5.116,-9.368,-2.737,-2.3826,0.0294,-1.179
-1.5947,-0.0796,1.5965,3.576,-7.016,-9.293,1.959,-13.803,-6.861,4.445,-11.161,0.095,6.062,2.149,-1.9437,-0.4666,-0.1231
-0.245,-0.1904,-0.5018,-6.744,-3.942,1.812,2.044,1.245,-7.26,5.878,-1.013,12.899,4.501,-0.843,-0.4426,0.3194,-0.7075
-0.9013,-2.4313,-0.3426,6.061,-3.613,6.179,10.844,-18.012,2.378,11.355,-6.788,9.933,-3.821,-4.362,-2.3846,-2.0565,-1.261
0.0512,1.262,-0.2833,6.085,9.907,5.202,5.369,-9.759,16.251,17.824,3.041,0.683,-1.153,-11.173,1.1087,1.4974,-0.3248
0.3844,0.1082,-0.6974,10.25,0.726,-6.18,0.619,3.367,1.627,8.158,9.077,-1.067,1.19,17.453,0.448,0.911,-0.6353
-0.6567,0.8105,-0.886,-0.979,10.946,-2.493,1.791,16.811,6.251,13.267,-6.561,1.619,9.11,-2.249,-0.2703,1.9573,-1.5491
-0.6325,-0.2045,2.3433,-3.887,6.011,-1.177,6.54,-14.861,15.294,0.047,-0.487,-7.425,0.814,0.779,-0.9322,-0.0601,1.9855
-0.7088,-0.4419,-0.86,0.209,7.716,17.573,0.807,4.027,0.287,4.246,9.538,-12.707,-1.855,3.109,-1.0908,0.6723,-1.5601
-0.8255,-2.0772,0.3487,-0.329,-10.168,-0.382,1.315,-3.935,17.866,2.555,2.951,-13.348,1.941,-10.746,-2.1455,-2.3343,-0.4385
-1.4506,-1.5882,2.0569,-0.936,1.188,2.244,0.12,-10.822,-7.705,5.697,7.458,-10.18,5.395,-6.003,-2.2886,-1.7263,0.61
1.7398,-0.1482,-0.1748,1.679,-3.427,2.521,12.184,2.381,-0.353,-12.568,1.354,1.817,4.632,11.199,1.9078,0.0129,0.0783
-0.7099,-0.9689,-1.9885,-4.701,2.088,-8.324,-6.16,-4.623,18.843,-0.275,11.1,-6.895,-0.365,-2.181,-1.4324,2.4258,-2.8646
0.0263,-0.8294,0.0334,-1.809,0.547,3.726,10.4,1.536,-1.093,12.307,-2.383,-2.452,-1.141,2.776,-0.621,-0.8888,0.0458
0.5674,-0.7666,-1.7687,3.456,11.723,4.468,-2.391,12.612,-3.487,-7.755,12.413,-7.964,-7.439,-2.584,-0.0216,2.0827,-1.5928
0.8899,-1.7253,-0.6981,-3.222,-3.505,8.993,-28.683,3.482,0.184,-4.3,2.076,9.562,0.605,-0.223,-0.782,-0.8724,-0.4168
2.0225,-0.374,0.094,-2.733,5.715,-1.131,2.09,11.023,-8.785,-8.981,0.637,-1.916,-0.056,9.975,1.8694,-0.4658,0.306
-0.3232,0.3485,-0.5288,13.786,-6.711,4.435,5.458,5.177,9.611,4.52,2.982,11.099,12.724,5.477,-0.1585,0.9327,-0.798
-0.4344,1.0953,-0.7195,-1.504,2.597,0.065,-13.162,-3.554,-2.132,11.624,10.998,-7.723,3.999,11.1,0.1682,2.0086,-1.127
-0.5378,-0.815,0.2738,-9.747,0.506,-3.569,-2.391,5.67,-2.54,2.24,8.54,-9.876,-5.715,-6.997,-1.1505,-1.0792,-0.1082
0.4122,-0.4299,2.1769,0.091,-5.843,1.374,-7.406,-5.693,1.465,-5.925,-11.36,7.652,-0.792,-0.501,0.0816,-0.524,2.6275
0.497,0.0719,0.9143,-1.494,5.084,-6.402,-0.851,6.316,1.716,-3.633,-3.417,1.941,3.03,-9.507,0.7059,-0.4383,1.3158
0.3138,-0.8147,-0.8806,3.999,2.432,-9.011,-17.992,2.184,6.498,-5.958,-11.806,16.145,4.673,-7.597,-0.3432,0.2567,-0.7421
-2.4467,-1.4738,-0.2313,0.874,10.813,-3.277,-1.133,-1.463,4.143,4.272,-1.676,-1.935,-1.503,-8.29,-2.9595,-1.3243,-3.7969
0.9026,-0.9832,-1.2561,-0.288,-2.167,-1.739,-19.137,6.219,12.199,-0.894,-7.694,8.862,-14.919,-5.169,0.0358,0.76,-0.9596
-1.1702,-1.9511,1.8486,-3.732,-0.95,7.981,-1.881,2.277,-7.212,-5.802,-8.6,8.745,8.179,7.288,-2.2448,-2.138,0.8098
-0.2539,1.2599,-1.6409,-2.394,-6.117,3.023,1.492,-4.15,6.739,5.509,6.998,-4.49,-3.091,3.895,0.6115,3.8102,-1.9083
1.0296,-0.678,0.8789,0.875,1.522,5.207,-4.774,9.157,1.051,-7.352,-8.076,5.839,-5.407,-12.955,0.561,-1.1933,1.4024
-1.4146,-1.035,-0.4864,2.562,-12.104,4.329,3.371,-5.749,-4.751,-2.868,-2.837,-22.598,-6.858,2.918,-2.0606,-0.4896,-2.0811
1.4208,-0.6379,-0.1267,1.406,13.013,-1.264,-6.813,7.365,0.046,3.595,18.374,-3.44,0.036,8.185,0.9343,-0.4481,0.2581
1.2093,-0.2915,0.5092,-2.94,0.831,-3.437,0.921,-5.152,-7.548,-3.568,0.761,3.57,1.347,-6.421,1.1646,-0.6432,0.9349
-0.0269,-0.4537,-0.872,5.863,2.841,-1.24,-17.034,-2.669,11.87,8.568,-4.423,-1.478,-3.405,-15.086,-0.4201,0.6565,-0.9664
-0.0477,0.1011,0.615,-4.108,2.153,6.658,4.472,-0.397,2.249,1.83,14,-8.335,12.326,-12.793,0.036,-0.2572,0.6604
0.1087,-0.7229,0.2531,-6.973,-1.391,-1.165,-1.787,-12.507,1.491,5.03,10.569,15.497,11.096,10.034,-0.5012,-0.9491,0.3136
0.8201,-1.1058,2.8611,-1.811,-8.87,-19.145,4.381,-10.872,-1.383,2.878,-14.639,8.485,-7.878,-6.069,-0.204,-0.3425,3.5526
-0.1441,-0.3585,0.1023,-4.062,7.79,11.209,3.379,-3.827,-6.347,-0.435,-0.166,4.699,-6.954,3.443,-0.4535,-0.4198,0.0844
-1.4209,0.611,-1.3447,-4.603,-2.708,-0.827,-0.687,14.367,-4.745,1.285,-11.762,-9.091,4.419,2.829,-1.5107,2.5467,-3.0507
-1.1599,-1.1009,0.0957,5.55,-2.559,0.639,6.587,4.595,12.612,5.104,-13.213,-8.299,-10.046,-3.519,-1.8945,-1.1789,-1.13
-0.1576,-0.6417,0.0991,0.61,-2.299,1.631,-3.601,-0.77,-6.829,7.418,-7.908,5.039,-3.368,-10.644,-0.7028,-0.6878,-0.0602
2.2553,-0.1778,1.407,1.451,-8.012,1.177,0.999,-6.835,9.687,9.558,-0.509,4.474,11.588,-3.538,2.4126,-0.6209,1.6674
1.4926,1.5137,0.0263,-1.112,-2.681,-13.493,-4.892,-9.521,-7.657,-7.554,6.761,-5.184,-7.183,6.967,3.6983,1.536,0.4495
-1.0986,-1.1819,-0.2073,-7.129,-6.14,-2.401,-12.546,16.036,-1.941,-3.886,-0.277,-3.321,1.256,-0.328,-1.8764,-0.9156,-1.3894
0.381,-0.8492,0.8107,-7.662,-3.511,-6.046,-4.827,-3.834,4.631,12.769,3.702,0.661,4.565,1.262,-0.2527,-1.328,1.1141
-0.9642,-0.7222,1.1069,2.613,16.657,1.509,-0.085,14.397,-4.097,-13.394,-11.164,1.982,-8.367,0.614,-1.5886,-1.1554,0.3438
0.0702,-0.033,-0.3431,-6.12,-6.138,11.247,-3.728,10.502,-12.413,-2.716,-10.477,7.467,-12.138,-2.578,0.024,0.3842,-0.3808
-0.1474,-0.0352,-1.2768,1.82,5.66,10.247,15.854,-1.634,16.179,3.679,9.861,-11.896,-7.808,-5.232,-0.254,1.7695,-1.4863
-0.9868,-0.7632,-0.9703,-3.663,6.597,4.282,-0.77,-11.235,10.032,-19.934,5.079,5.492,2.078,-2.381,-1.5411,0.4867,-2.0148
-0.4164,0.6269,0.0491,1.158,-7.499,4.954,-12.282,17.509,-5.643,6.445,4.348,3.004,14.671,-2.423,-0.0622,0.5854,-0.2959
-0.5644,0.1131,0.6816,6.657,2.161,-5.331,-1.456,0.788,1.538,-3.867,-0.092,-0.451,10.854,-0.598,-0.5655,-0.3419,0.2802
